location,store_name,item_id,margin,timestamp
Edinburgh,Coop,44,4.94,2017-01-28 21:21:42
Edinburgh,Lidil,21,5.78,2017-01-25 00:52:42
Newcastle,Tesco,39,5.92,2016-08-30 23:46:56
Manchester,Spar,28,3.99,2016-09-25 15:14:06
Newcastle,Lidil,37,8.00,2016-05-25 19:53:33
Manchester,Coop,57,4.52,2016-07-10 23:12:24
Glasglow,Sainsbury,15,7.25,2016-03-21 05:01:18
Newcastle,Morissons,52,8.17,2016-07-21 16:44:08
Birmingham,Spar,32,5.49,2016-04-28 07:07:46
Newcastle,Morissons,53,4.90,2016-05-15 17:58:19
Edinburgh,Coop,56,9.55,2016-03-24 16:57:34
London,Tesco,35,2.13,2016-05-14 02:27:03
Newcastle,Coop,20,6.97,2016-11-11 08:56:54
Edinburgh,Spar,22,1.07,2017-02-07 02:18:04
London,Lidil,53,4.90,2016-09-01 01:07:14
Newcastle,Aldi,34,9.47,2016-11-30 13:30:46
Manchester,Coop,15,7.25,2016-03-29 21:26:03
Manchester,Sainsbury,5,7.93,2016-10-08 23:39:25
Edinburgh,Tesco,11,5.41,2016-10-23 10:16:10
Manchester,Coop,11,5.41,2016-11-06 03:32:17
Newcastle,Coop,46,0.99,2016-03-22 05:01:15
London,Morissons,24,3.44,2016-08-09 01:32:25
Birmingham,Lidil,31,6.10,2016-07-28 15:17:20
Newcastle,Sainsbury,25,9.94,2016-11-20 20:08:02
Birmingham,Morissons,49,3.94,2016-12-15 14:21:52
Glasglow,Sainsbury,37,8.00,2016-11-14 11:15:34
Newcastle,Sainsbury,2,2.38,2016-09-07 09:17:18
Manchester,Coop,47,7.05,2016-12-22 13:31:40
Edinburgh,Tesco,30,4.50,2016-08-12 14:29:27
Glasglow,Morissons,10,3.50,2017-03-02 17:43:50
Newcastle,Spar,43,4.40,2016-11-11 03:43:22
Manchester,Aldi,26,8.90,2016-12-18 16:15:32
Edinburgh,Lidil,41,6.96,2016-12-02 16:30:53
Birmingham,Aldi,18,3.99,2016-11-28 09:23:18
Manchester,Coop,26,8.90,2016-10-22 02:56:26
Manchester,Sainsbury,42,9.19,2017-01-21 08:34:16
Edinburgh,Sainsbury,13,8.53,2016-10-31 20:58:27
Glasglow,Morissons,37,8.00,2016-03-23 02:32:31
Edinburgh,Morissons,32,5.49,2017-02-08 02:52:08
Manchester,Tesco,32,5.49,2016-06-18 02:31:04
Glasglow,Tesco,12,5.99,2017-01-11 01:08:21
Birmingham,Tesco,58,9.94,2016-04-22 17:08:59
London,Coop,58,9.94,2016-05-24 03:10:50
Newcastle,Tesco,3,5.55,2016-06-26 23:39:33
Birmingham,Lidil,6,4.36,2016-03-31 18:34:40
Manchester,Morissons,29,1.14,2016-11-14 09:05:00
London,Tesco,14,0.36,2016-12-11 23:59:40
Birmingham,Spar,15,7.25,2016-11-17 00:20:42
Glasglow,Spar,52,8.17,2016-04-16 22:47:59
Birmingham,Sainsbury,18,3.99,2016-06-17 14:08:52
Manchester,Sainsbury,57,4.52,2017-02-23 21:18:40
Newcastle,Spar,32,5.49,2017-01-22 09:02:47
Birmingham,Tesco,23,7.37,2016-04-07 14:59:19
Manchester,Coop,47,7.05,2017-02-19 14:13:33
Newcastle,Sainsbury,1,1.30,2016-10-13 19:12:16
Newcastle,Aldi,49,3.94,2016-07-02 10:26:11
London,Lidil,24,3.44,2016-05-08 13:52:43
Newcastle,Sainsbury,7,1.31,2016-04-05 08:59:35
London,Sainsbury,22,1.07,2016-08-11 14:51:03
London,Lidil,17,6.34,2016-10-22 02:52:29
Glasglow,Morissons,44,4.94,2016-07-17 20:25:48
London,Morissons,3,5.55,2016-05-20 22:29:06
Edinburgh,Tesco,48,1.26,2016-07-19 07:31:25
London,Morissons,9,2.35,2016-11-14 02:27:51
London,Lidil,35,2.13,2016-11-13 18:17:29
Newcastle,Tesco,25,9.94,2016-09-04 22:44:39
Manchester,Coop,59,0.54,2016-05-10 04:38:03
Birmingham,Tesco,7,1.31,2016-06-24 15:08:26
Manchester,Aldi,40,1.87,2016-07-12 18:27:17
Glasglow,Sainsbury,50,3.06,2016-10-21 17:57:31
Manchester,Aldi,60,3.85,2016-09-09 16:51:08
Manchester,Spar,6,4.36,2016-06-30 14:04:00
Edinburgh,Morissons,37,8.00,2016-03-10 18:53:05
Glasglow,Spar,30,4.50,2016-04-17 23:15:29
Manchester,Lidil,37,8.00,2016-06-18 11:21:18
Edinburgh,Aldi,51,3.86,2016-07-10 15:16:33
Manchester,Spar,38,8.22,2016-06-09 19:14:35
Birmingham,Lidil,53,4.90,2016-09-21 03:38:15
Manchester,Lidil,14,0.36,2016-05-25 10:40:39
Glasglow,Morissons,20,6.97,2016-06-30 19:28:19
Birmingham,Sainsbury,32,5.49,2016-08-30 04:59:52
Newcastle,Spar,5,7.93,2016-12-08 03:04:39
Edinburgh,Sainsbury,42,9.19,2017-03-06 07:10:12
Newcastle,Spar,44,4.94,2016-03-21 07:06:48
Birmingham,Spar,23,7.37,2016-07-27 08:37:16
Birmingham,Tesco,6,4.36,2016-12-25 18:59:32
Edinburgh,Tesco,50,3.06,2016-06-10 16:09:20
London,Lidil,42,9.19,2016-09-22 02:12:20
Birmingham,Tesco,14,0.36,2016-09-29 14:42:25
Edinburgh,Coop,33,6.82,2016-12-16 05:17:06
Glasglow,Sainsbury,16,6.00,2016-07-26 05:57:52
Glasglow,Coop,45,8.92,2016-05-28 19:07:14
Glasglow,Sainsbury,7,1.31,2016-08-13 17:30:12
London,Tesco,27,4.42,2016-12-12 07:58:23
Birmingham,Coop,18,3.99,2016-11-03 03:52:02
Newcastle,Tesco,38,8.22,2016-06-06 04:26:46
Glasglow,Morissons,45,8.92,2016-05-27 19:10:19
Newcastle,Tesco,16,6.00,2016-07-02 02:41:10
Glasglow,Morissons,19,3.93,2017-03-11 14:33:48
Glasglow,Spar,4,1.98,2017-01-04 23:21:36
Newcastle,Sainsbury,33,6.82,2016-09-16 14:12:14
Manchester,Lidil,38,8.22,2016-09-25 09:11:35
Edinburgh,Morissons,26,8.90,2016-08-15 17:15:13
Edinburgh,Aldi,21,5.78,2017-03-03 02:47:32
Birmingham,Morissons,25,9.94,2016-07-23 20:30:26
Birmingham,Spar,40,1.87,2016-12-20 01:31:24
Edinburgh,Lidil,57,4.52,2016-10-12 14:33:16
London,Sainsbury,40,1.87,2016-04-04 13:16:46
Birmingham,Morissons,44,4.94,2017-03-03 02:29:56
Birmingham,Morissons,33,6.82,2016-08-02 19:43:50
Newcastle,Sainsbury,1,1.30,2016-05-24 12:00:31
Newcastle,Aldi,19,3.93,2017-01-16 18:46:43
Newcastle,Spar,50,3.06,2016-03-05 18:26:23
London,Sainsbury,36,5.67,2016-04-17 10:38:41
Birmingham,Aldi,17,6.34,2016-10-07 02:23:23
Birmingham,Spar,56,9.55,2016-06-05 07:18:24
Edinburgh,Tesco,15,7.25,2016-08-06 14:26:32
Glasglow,Sainsbury,32,5.49,2016-04-27 04:46:52
Manchester,Coop,17,6.34,2016-10-30 03:13:27
London,Coop,50,3.06,2016-10-10 06:55:32
Manchester,Aldi,1,1.30,2017-01-28 08:11:44
Newcastle,Morissons,54,9.60,2016-08-08 05:27:11
Glasglow,Lidil,27,4.42,2017-02-23 22:13:41
Manchester,Lidil,44,4.94,2017-01-03 20:25:09
Edinburgh,Aldi,37,8.00,2016-09-29 08:53:11
London,Spar,6,4.36,2016-06-16 01:55:00
Newcastle,Sainsbury,42,9.19,2017-02-03 00:43:13
Glasglow,Lidil,22,1.07,2017-03-14 23:00:36
Newcastle,Morissons,36,5.67,2016-09-13 03:15:18
Edinburgh,Tesco,40,1.87,2017-02-21 17:25:59
Edinburgh,Lidil,33,6.82,2016-03-15 15:18:07
Birmingham,Tesco,56,9.55,2016-08-17 21:05:00
Newcastle,Aldi,25,9.94,2016-06-16 02:08:47
Birmingham,Coop,19,3.93,2017-02-16 19:12:00
Newcastle,Morissons,57,4.52,2016-05-08 04:45:23
Newcastle,Lidil,26,8.90,2017-02-21 00:05:31
Manchester,Tesco,42,9.19,2017-03-15 23:21:14
Birmingham,Coop,45,8.92,2016-07-14 17:06:09
London,Spar,42,9.19,2016-03-31 23:30:01
Edinburgh,Coop,41,6.96,2016-12-27 03:41:03
Glasglow,Aldi,56,9.55,2016-12-14 12:49:46
Glasglow,Lidil,14,0.36,2016-12-04 14:11:34
Edinburgh,Coop,52,8.17,2016-04-19 08:04:00
Newcastle,Spar,27,4.42,2016-04-01 05:26:22
Birmingham,Coop,13,8.53,2017-01-17 03:56:43
Manchester,Tesco,30,4.50,2017-02-10 03:11:26
Edinburgh,Lidil,32,5.49,2016-07-10 11:02:59
Glasglow,Morissons,56,9.55,2017-02-21 12:42:12
Edinburgh,Morissons,3,5.55,2016-10-05 13:32:22
London,Coop,54,9.60,2016-03-30 19:17:12
Glasglow,Morissons,54,9.60,2016-12-02 18:06:23
Glasglow,Sainsbury,55,4.70,2016-09-15 03:15:30
Edinburgh,Morissons,2,2.38,2016-08-22 14:17:27
London,Lidil,50,3.06,2016-09-17 07:29:13
Birmingham,Sainsbury,12,5.99,2016-09-09 13:21:01
Newcastle,Sainsbury,12,5.99,2016-11-25 13:51:25
Glasglow,Lidil,19,3.93,2016-12-01 11:54:58
London,Aldi,27,4.42,2016-06-04 03:43:05
London,Lidil,27,4.42,2016-04-06 22:46:28
Glasglow,Sainsbury,20,6.97,2016-06-15 08:54:04
Edinburgh,Aldi,46,0.99,2016-10-08 22:57:18
Glasglow,Coop,13,8.53,2017-02-18 02:49:15
Edinburgh,Coop,47,7.05,2016-08-30 03:10:47
Edinburgh,Tesco,43,4.40,2016-03-18 19:00:22
Newcastle,Coop,37,8.00,2016-05-29 23:58:44
Glasglow,Sainsbury,45,8.92,2016-10-16 09:31:16
Edinburgh,Morissons,13,8.53,2016-07-02 00:21:45
Manchester,Coop,6,4.36,2016-03-14 17:14:41
Edinburgh,Morissons,17,6.34,2016-09-30 07:57:45
Newcastle,Coop,29,1.14,2016-12-07 07:19:10
Manchester,Spar,29,1.14,2016-06-12 08:24:44
London,Lidil,16,6.00,2016-09-12 20:59:13
Edinburgh,Morissons,45,8.92,2016-08-10 11:17:58
London,Spar,46,0.99,2016-05-13 20:44:55
London,Morissons,20,6.97,2016-11-07 00:40:53
Edinburgh,Tesco,45,8.92,2016-07-22 18:47:45
Edinburgh,Spar,18,3.99,2016-05-07 05:40:34
Glasglow,Sainsbury,50,3.06,2016-03-08 11:27:39
Glasglow,Aldi,21,5.78,2016-05-06 03:50:42
Glasglow,Tesco,31,6.10,2016-06-29 06:42:11
Newcastle,Lidil,55,4.70,2016-12-17 04:53:22
Birmingham,Coop,9,2.35,2016-09-22 15:56:46
Birmingham,Aldi,26,8.90,2016-07-05 08:31:03
Glasglow,Coop,59,0.54,2016-04-30 23:23:09
Birmingham,Morissons,23,7.37,2016-05-28 18:33:10
Manchester,Tesco,25,9.94,2016-05-11 16:45:44
Newcastle,Coop,31,6.10,2016-11-06 01:20:57
London,Aldi,39,5.92,2016-11-02 08:34:48
Edinburgh,Aldi,5,7.93,2016-05-31 11:45:43
Edinburgh,Aldi,39,5.92,2016-09-30 10:57:52
Edinburgh,Lidil,34,9.47,2017-02-12 23:34:26
Newcastle,Tesco,8,8.32,2017-01-18 18:53:28
Edinburgh,Sainsbury,60,3.85,2016-12-21 07:32:43
Birmingham,Aldi,17,6.34,2016-12-13 09:14:17
Edinburgh,Tesco,12,5.99,2016-10-31 19:24:05
Edinburgh,Lidil,3,5.55,2016-12-18 02:43:27
London,Coop,48,1.26,2016-05-11 01:50:48
Newcastle,Spar,14,0.36,2016-05-09 00:56:13
Manchester,Morissons,4,1.98,2016-04-25 14:18:47
Manchester,Spar,30,4.50,2016-11-01 15:52:09
Manchester,Aldi,45,8.92,2016-03-22 04:45:58
London,Aldi,11,5.41,2016-09-12 12:14:25
Glasglow,Tesco,33,6.82,2017-01-08 07:45:26
Glasglow,Sainsbury,21,5.78,2016-03-14 17:37:00
Edinburgh,Morissons,19,3.93,2016-04-09 10:10:43
London,Tesco,44,4.94,2016-05-16 05:28:11
Birmingham,Spar,14,0.36,2016-03-30 00:15:32
Edinburgh,Lidil,31,6.10,2017-03-01 20:10:47
Glasglow,Morissons,33,6.82,2016-11-26 23:11:09
Birmingham,Tesco,54,9.60,2016-05-26 13:49:12
Manchester,Morissons,41,6.96,2017-01-18 10:31:04
Edinburgh,Sainsbury,26,8.90,2016-10-08 08:40:51
Manchester,Sainsbury,54,9.60,2016-11-23 23:10:02
Birmingham,Lidil,8,8.32,2016-10-07 05:36:09
Newcastle,Lidil,18,3.99,2016-10-15 01:24:31
Newcastle,Lidil,43,4.40,2016-03-15 21:49:47
London,Aldi,44,4.94,2017-02-26 13:02:38
Newcastle,Spar,13,8.53,2016-05-21 16:25:03
Manchester,Lidil,50,3.06,2016-03-11 07:00:10
Edinburgh,Aldi,25,9.94,2016-11-01 08:14:47
London,Morissons,1,1.30,2016-08-08 22:27:33
Manchester,Lidil,47,7.05,2016-03-18 05:35:32
Edinburgh,Sainsbury,11,5.41,2016-10-02 19:51:54
Glasglow,Tesco,34,9.47,2017-01-07 15:47:45
Glasglow,Sainsbury,17,6.34,2016-11-06 18:07:09
Manchester,Lidil,31,6.10,2017-02-27 15:09:09
Newcastle,Spar,16,6.00,2016-05-09 06:54:27
London,Lidil,33,6.82,2016-08-26 19:54:41
Newcastle,Lidil,38,8.22,2016-11-04 06:38:59
London,Morissons,11,5.41,2016-07-30 12:56:08
Edinburgh,Tesco,28,3.99,2016-12-09 07:58:08
London,Coop,22,1.07,2017-01-10 11:20:58
Edinburgh,Spar,29,1.14,2016-06-03 08:24:25
Manchester,Morissons,49,3.94,2017-02-05 18:51:09
Edinburgh,Tesco,4,1.98,2016-06-09 22:06:11
Manchester,Tesco,31,6.10,2016-10-25 02:21:10
Edinburgh,Spar,25,9.94,2016-06-08 09:29:39
London,Sainsbury,22,1.07,2016-03-23 14:55:21
Edinburgh,Lidil,6,4.36,2016-04-22 19:13:31
Birmingham,Spar,54,9.60,2016-11-23 08:45:38
Manchester,Morissons,35,2.13,2016-07-15 12:56:37
Glasglow,Tesco,20,6.97,2016-06-07 15:24:32
Glasglow,Coop,43,4.40,2016-03-24 20:26:53
Edinburgh,Coop,20,6.97,2017-03-01 16:01:40
London,Aldi,37,8.00,2017-03-10 22:01:29
Newcastle,Lidil,27,4.42,2016-07-31 16:09:23
Edinburgh,Morissons,7,1.31,2017-02-23 07:16:01
Birmingham,Tesco,46,0.99,2017-01-22 10:27:54
Manchester,Sainsbury,45,8.92,2016-04-09 07:07:18
London,Coop,27,4.42,2016-05-17 07:27:19
Glasglow,Sainsbury,59,0.54,2016-04-08 22:13:46
Newcastle,Tesco,47,7.05,2016-04-27 02:38:54
London,Spar,33,6.82,2016-05-03 17:00:11
Edinburgh,Morissons,41,6.96,2016-06-04 02:17:04
Birmingham,Tesco,53,4.90,2016-05-26 23:21:15
Newcastle,Coop,38,8.22,2016-07-02 16:30:55
Glasglow,Coop,16,6.00,2016-09-28 17:50:15
London,Lidil,39,5.92,2017-03-02 11:50:21
Edinburgh,Tesco,43,4.40,2016-09-15 14:34:20
Birmingham,Aldi,21,5.78,2016-09-28 11:49:35
Manchester,Spar,11,5.41,2016-09-15 05:52:00
Manchester,Spar,9,2.35,2016-08-27 10:10:55
Manchester,Tesco,3,5.55,2016-12-07 07:42:38
London,Lidil,44,4.94,2017-01-12 20:06:07
Newcastle,Tesco,60,3.85,2017-02-02 01:36:09
Manchester,Morissons,38,8.22,2016-11-27 19:47:45
Birmingham,Coop,21,5.78,2016-04-04 05:13:22
Newcastle,Spar,32,5.49,2017-01-14 10:03:30
Manchester,Coop,14,0.36,2017-01-09 21:11:55
Edinburgh,Coop,45,8.92,2016-07-15 03:27:56
Birmingham,Tesco,30,4.50,2016-07-15 10:30:28
London,Coop,43,4.40,2016-08-28 12:08:43
Edinburgh,Aldi,11,5.41,2017-03-02 09:58:59
Newcastle,Spar,22,1.07,2017-02-10 20:15:12
Birmingham,Lidil,43,4.40,2016-11-01 16:18:53
Manchester,Spar,6,4.36,2017-01-11 06:02:48
Newcastle,Aldi,37,8.00,2017-01-22 13:16:09
Edinburgh,Aldi,48,1.26,2016-09-04 18:20:12
Birmingham,Tesco,44,4.94,2016-10-24 02:40:09
Edinburgh,Sainsbury,5,7.93,2016-07-18 14:35:40
Glasglow,Spar,40,1.87,2016-07-19 10:45:46
London,Spar,50,3.06,2016-12-06 12:39:15
Manchester,Tesco,1,1.30,2016-11-27 12:00:15
London,Spar,54,9.60,2016-10-09 09:29:33
Newcastle,Morissons,14,0.36,2016-11-29 19:39:08
Newcastle,Spar,12,5.99,2016-05-28 22:51:28
Glasglow,Coop,17,6.34,2016-11-01 15:51:25
Edinburgh,Aldi,18,3.99,2016-09-18 13:44:04
Newcastle,Morissons,2,2.38,2017-02-27 20:15:32
Manchester,Morissons,41,6.96,2016-04-18 09:07:44
Glasglow,Coop,53,4.90,2016-06-27 14:31:12
Edinburgh,Aldi,37,8.00,2016-05-16 10:16:45
Manchester,Morissons,24,3.44,2016-03-27 09:16:05
Newcastle,Sainsbury,37,8.00,2016-04-21 09:22:05
Birmingham,Coop,51,3.86,2016-07-10 04:28:41
Manchester,Tesco,12,5.99,2016-10-23 17:12:47
London,Aldi,57,4.52,2016-05-02 10:05:21
Newcastle,Lidil,34,9.47,2016-07-04 17:56:57
Glasglow,Coop,13,8.53,2016-08-12 15:02:20
London,Sainsbury,18,3.99,2016-11-28 04:45:53
London,Lidil,16,6.00,2016-05-23 21:14:15
London,Aldi,9,2.35,2016-09-26 20:47:36
London,Aldi,2,2.38,2017-03-11 00:57:17
Glasglow,Morissons,18,3.99,2016-10-10 08:28:59
Newcastle,Sainsbury,52,8.17,2017-01-12 18:27:41
Glasglow,Aldi,32,5.49,2017-02-08 16:54:23
Glasglow,Lidil,53,4.90,2016-11-02 15:34:03
Edinburgh,Coop,10,3.50,2016-12-03 12:52:07
Manchester,Aldi,24,3.44,2017-02-11 13:08:27
Edinburgh,Aldi,19,3.93,2016-09-09 20:32:15
Edinburgh,Coop,56,9.55,2016-11-23 18:47:31
Edinburgh,Spar,55,4.70,2016-09-01 15:02:22
Edinburgh,Morissons,7,1.31,2016-10-02 06:28:18
Edinburgh,Lidil,42,9.19,2016-06-25 05:07:07
London,Morissons,25,9.94,2016-12-07 18:36:10
Newcastle,Tesco,54,9.60,2016-04-18 04:05:53
London,Lidil,48,1.26,2017-02-04 12:32:18
Birmingham,Tesco,47,7.05,2016-12-15 08:43:53
Glasglow,Spar,19,3.93,2017-02-11 03:42:09
Birmingham,Lidil,16,6.00,2016-09-21 15:41:15
Birmingham,Sainsbury,10,3.50,2016-12-28 23:07:21
London,Spar,30,4.50,2016-07-10 22:39:09
Newcastle,Morissons,6,4.36,2017-03-07 16:04:43
Glasglow,Morissons,38,8.22,2016-06-17 15:52:24
Birmingham,Tesco,47,7.05,2016-06-13 02:37:18
Manchester,Morissons,3,5.55,2016-12-08 06:38:39
Glasglow,Morissons,56,9.55,2016-11-12 06:25:13
Newcastle,Tesco,8,8.32,2016-07-11 06:49:16
Birmingham,Morissons,3,5.55,2016-12-15 05:51:41
Newcastle,Sainsbury,20,6.97,2016-08-28 04:38:06
London,Coop,48,1.26,2016-03-27 01:05:42
Edinburgh,Coop,9,2.35,2016-04-25 17:33:42
Manchester,Coop,52,8.17,2016-04-22 10:13:31
London,Coop,50,3.06,2016-05-29 06:19:15
Edinburgh,Sainsbury,51,3.86,2017-03-12 00:18:43
Newcastle,Sainsbury,50,3.06,2016-04-16 03:56:54
Manchester,Coop,27,4.42,2016-07-01 17:53:38
Edinburgh,Sainsbury,55,4.70,2017-02-19 18:21:22
Birmingham,Aldi,42,9.19,2017-01-10 03:55:47
London,Spar,36,5.67,2016-04-30 12:02:40
Birmingham,Coop,39,5.92,2016-08-01 13:24:33
Edinburgh,Morissons,60,3.85,2017-02-07 17:05:56
Birmingham,Spar,53,4.90,2017-01-27 08:46:21
Newcastle,Lidil,20,6.97,2017-01-29 02:53:53
Manchester,Aldi,9,2.35,2016-04-25 04:07:29
Glasglow,Aldi,38,8.22,2016-10-03 14:46:10
Edinburgh,Morissons,33,6.82,2017-02-15 12:48:43
Glasglow,Sainsbury,26,8.90,2016-12-31 07:12:11
Manchester,Sainsbury,35,2.13,2016-04-14 23:53:10
Newcastle,Spar,29,1.14,2016-07-01 18:05:35
Edinburgh,Tesco,24,3.44,2016-09-27 15:36:43
London,Coop,60,3.85,2016-05-07 19:22:03
Manchester,Morissons,43,4.40,2016-06-09 05:45:58
Edinburgh,Coop,28,3.99,2017-02-15 09:58:47
Newcastle,Morissons,12,5.99,2016-10-01 07:18:10
Edinburgh,Aldi,8,8.32,2016-06-01 03:34:46
Edinburgh,Spar,53,4.90,2016-07-29 11:18:28
Birmingham,Spar,36,5.67,2016-11-29 23:51:35
Glasglow,Morissons,1,1.30,2016-06-08 13:52:12
Manchester,Tesco,19,3.93,2016-05-31 21:11:43
Edinburgh,Morissons,22,1.07,2017-03-03 07:58:34
Birmingham,Spar,19,3.93,2016-03-02 17:45:24
Birmingham,Spar,47,7.05,2016-10-10 18:44:46
London,Sainsbury,43,4.40,2016-04-23 22:27:16
Manchester,Sainsbury,12,5.99,2016-08-02 02:42:35
London,Tesco,37,8.00,2017-01-03 06:21:17
Newcastle,Aldi,30,4.50,2016-03-19 20:07:15
Manchester,Morissons,16,6.00,2017-03-07 18:42:42
Edinburgh,Sainsbury,1,1.30,2016-09-30 05:11:47
Glasglow,Morissons,17,6.34,2016-06-25 22:27:49
London,Sainsbury,7,1.31,2016-03-10 03:10:36
Edinburgh,Tesco,36,5.67,2016-11-12 21:22:20
Newcastle,Sainsbury,56,9.55,2016-08-21 19:34:55
Edinburgh,Tesco,32,5.49,2017-03-12 04:32:52
London,Morissons,24,3.44,2016-12-08 14:02:19
Edinburgh,Lidil,38,8.22,2016-12-17 21:52:39
London,Tesco,43,4.40,2016-03-05 01:02:12
Glasglow,Coop,33,6.82,2016-06-09 10:48:38
Manchester,Sainsbury,4,1.98,2016-05-29 07:52:31
Newcastle,Lidil,7,1.31,2016-10-13 08:57:48
Manchester,Lidil,6,4.36,2016-12-07 05:32:55
Manchester,Spar,49,3.94,2016-08-19 02:23:59
Glasglow,Lidil,45,8.92,2016-06-12 04:03:51
Manchester,Coop,6,4.36,2016-03-15 09:47:59
Manchester,Aldi,55,4.70,2016-03-01 22:47:57
London,Aldi,25,9.94,2016-06-20 05:02:40
Birmingham,Morissons,57,4.52,2016-10-18 07:52:38
Manchester,Morissons,45,8.92,2016-07-21 03:15:10
Edinburgh,Sainsbury,20,6.97,2017-03-05 00:37:22
Newcastle,Tesco,17,6.34,2016-12-26 09:57:02
Manchester,Coop,17,6.34,2016-03-15 15:18:49
Edinburgh,Aldi,36,5.67,2016-11-11 22:33:54
Birmingham,Morissons,33,6.82,2016-06-30 03:10:47
Manchester,Aldi,29,1.14,2016-07-19 01:35:25
Edinburgh,Morissons,2,2.38,2016-12-27 13:41:49
Newcastle,Sainsbury,43,4.40,2017-03-01 22:16:01
Newcastle,Aldi,59,0.54,2016-04-17 12:32:49
Birmingham,Morissons,23,7.37,2016-04-05 22:39:04
Edinburgh,Spar,56,9.55,2016-12-17 09:34:39
Glasglow,Coop,58,9.94,2016-07-02 09:49:09
Birmingham,Coop,51,3.86,2016-09-28 16:19:16
Newcastle,Spar,1,1.30,2016-07-07 04:05:33
Manchester,Lidil,41,6.96,2016-12-03 17:09:07
Glasglow,Tesco,17,6.34,2016-12-12 18:49:30
Birmingham,Sainsbury,14,0.36,2016-09-10 07:07:49
Manchester,Morissons,46,0.99,2016-07-01 22:10:07
Birmingham,Spar,7,1.31,2016-11-14 21:46:48
Glasglow,Lidil,38,8.22,2016-09-22 04:58:16
London,Spar,50,3.06,2016-12-19 04:12:07
London,Spar,51,3.86,2016-10-13 00:49:26
Birmingham,Coop,18,3.99,2017-01-08 01:53:51
Manchester,Spar,26,8.90,2016-09-17 14:00:08
Glasglow,Sainsbury,59,0.54,2017-01-20 20:01:30
Newcastle,Spar,10,3.50,2016-10-14 09:09:54
London,Coop,48,1.26,2016-05-26 04:34:56
Birmingham,Morissons,12,5.99,2016-07-24 03:53:10
Birmingham,Morissons,41,6.96,2016-09-11 11:20:14
Newcastle,Lidil,52,8.17,2016-05-02 08:42:01
Newcastle,Tesco,7,1.31,2017-02-15 16:14:11
London,Spar,15,7.25,2017-02-16 20:46:39
Manchester,Aldi,44,4.94,2016-03-21 11:16:30
Manchester,Aldi,27,4.42,2016-03-21 00:17:01
Edinburgh,Coop,49,3.94,2016-04-17 06:51:39
London,Spar,1,1.30,2016-11-27 20:53:45
Glasglow,Coop,41,6.96,2016-04-28 03:12:37
Glasglow,Lidil,6,4.36,2016-07-28 21:26:01
Birmingham,Lidil,57,4.52,2017-03-05 17:20:53
Glasglow,Spar,2,2.38,2017-02-26 13:26:22
London,Tesco,30,4.50,2016-06-27 03:14:09
Edinburgh,Morissons,24,3.44,2016-04-20 00:28:18
Manchester,Aldi,57,4.52,2016-05-18 15:31:30
London,Aldi,2,2.38,2016-09-30 21:58:45
Newcastle,Lidil,18,3.99,2016-10-10 19:18:30
Glasglow,Sainsbury,39,5.92,2016-07-17 21:12:07
Birmingham,Morissons,39,5.92,2016-03-16 13:00:17
Birmingham,Sainsbury,20,6.97,2016-06-07 23:51:32
London,Tesco,16,6.00,2016-12-11 19:12:54
Birmingham,Spar,45,8.92,2016-07-25 21:30:37
Birmingham,Lidil,10,3.50,2016-10-13 23:26:00
Glasglow,Tesco,57,4.52,2016-04-25 05:08:31
Edinburgh,Lidil,52,8.17,2017-03-04 02:09:00
Newcastle,Sainsbury,35,2.13,2016-07-01 13:55:15
Birmingham,Aldi,2,2.38,2016-04-30 06:21:06
Edinburgh,Tesco,3,5.55,2016-09-15 08:32:49
Edinburgh,Morissons,24,3.44,2016-04-19 22:25:36
Edinburgh,Morissons,25,9.94,2016-04-29 07:19:15
Manchester,Morissons,48,1.26,2016-10-15 15:53:11
Newcastle,Tesco,39,5.92,2016-11-20 12:21:27
Glasglow,Coop,27,4.42,2016-09-12 17:05:25
London,Spar,1,1.30,2017-02-16 02:43:16
Edinburgh,Tesco,31,6.10,2016-09-06 21:02:37
Newcastle,Tesco,34,9.47,2017-02-23 23:36:15
Manchester,Morissons,23,7.37,2016-07-11 16:21:00
Glasglow,Tesco,18,3.99,2016-11-06 23:42:43
Manchester,Coop,37,8.00,2016-07-30 22:52:10
Manchester,Coop,27,4.42,2016-05-20 16:06:33
Newcastle,Coop,35,2.13,2016-12-12 21:38:23
Glasglow,Lidil,1,1.30,2016-09-13 11:36:54
Glasglow,Aldi,19,3.93,2016-10-15 17:23:00
Birmingham,Coop,24,3.44,2016-07-25 20:17:58
London,Lidil,53,4.90,2016-04-24 21:43:12
Newcastle,Tesco,45,8.92,2016-11-09 10:35:46
Manchester,Spar,6,4.36,2016-07-04 23:40:57
London,Sainsbury,41,6.96,2017-02-27 14:31:16
Edinburgh,Coop,46,0.99,2016-12-04 10:33:13
London,Lidil,43,4.40,2016-08-12 19:09:26
London,Tesco,39,5.92,2016-04-30 10:10:48
Birmingham,Aldi,58,9.94,2016-07-14 05:03:22
Manchester,Spar,13,8.53,2017-01-19 13:17:02
Manchester,Morissons,21,5.78,2017-03-03 04:10:22
Birmingham,Spar,6,4.36,2016-07-22 11:03:21
Birmingham,Spar,58,9.94,2016-05-27 07:14:31
London,Spar,35,2.13,2017-01-16 10:04:22
Newcastle,Morissons,4,1.98,2016-10-09 22:00:55
Manchester,Tesco,17,6.34,2016-07-01 10:50:13
Newcastle,Coop,41,6.96,2016-06-22 15:06:55
